,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0,493.63346726088173,352.0127838587684,904.7679260451267,447.1353262715886,885.7928651778586,268.79360111431225,703.6511919978534,959.4086720475274,825.3320543878082,27.313000567495326,718.2047061945501,555.1008917305033,173.5655495770978,758.2275384078317,270.96309711840837,745.9255995070822,835.8193584740665,819.2002197265331,654.1505942823869,858.1963644761029,302.4169307429728,430.902541185359,900.8440486565918,602.7644647787392,500.545702209099,625.8434308994542,526.8244489391129,611.2356337780054,385.64880396547323,288.8615585362649,979.6172722037928,938.9462178421084,912.8488374314775,466.16949707161234,549.6653527374633,483.6238207532793,252.0,617.5305660451149,211.482859825566,823.3213224495039,724.6054098611188,727.3960406821033,435.4870836201689,772.6299243492967,161.533278305122,457.73900860643283,763.545021593357,248.31028975860022,132.9699214108213,375.10531854400574
1,378.81129866993143,270.0018518455012,1000.5923245757984,565.305227288763,811.712387487095,163.24827717314508,579.7628825649327,1025.2224148934708,717.6468490838652,111.32834320154055,823.3990527077378,430.49854819731974,74.51845409024533,744.186132630809,158.48343762046557,832.1279949623134,928.6689399350018,882.8029225144194,593.3540258564022,750.059330986556,173.95401691251627,302.2333535531775,922.3036376378443,676.627667184841,369.74856321559923,699.8657014027763,395.337830216133,676.2403418903667,374.70655185091175,287.21594663249465,1030.8840865975185,827.453926209792,916.9345669130377,411.45838185653724,464.69775123191636,354.46861638232514,373.18628056240226,613.1133663524226,128.08200498118384,720.1569273429229,716.8019252206288,769.0,548.0447062056161,882.8618238433464,180.9447429465692,579.718034910076,844.4601826018798,143.56183336806478,3.0,287.0052264332481
2,382.3780851461025,290.06206232459976,1000.2399712069099,558.8604476969183,831.9146590846924,183.86136081297778,598.3393685860892,1030.6046768766382,737.96476880675,101.43470806385751,820.7441745148119,449.036746825914,68.0294054067798,759.8539333319267,179.00279327429502,833.5958253254391,928.8923511365566,888.4008104453754,612.7511729894934,770.3466752053909,191.84629264074925,319.62478001556764,934.1033133438721,680.1323400633145,381.9803659875727,703.3896501939732,409.0195594345092,681.2605962478675,388.96015220071064,299.61308382645774,1038.6130174420114,847.5169614821876,930.8404804261577,430.1313752796929,485.1278182087686,371.5279262720368,365.4216742340279,627.5133464716109,119.54078801814885,740.6490396942401,731.7718223599485,777.8341725586502,543.1555946503727,878.9823661484911,188.2179587605816,572.0559413204271,846.9580863301323,164.14932226482082,23.53720459187964,307.37111119947497
3,591.3011077276957,309.97419247414774,787.4642849044012,366.0122948754591,806.4800059517905,272.40594707164524,707.5945166548423,824.0643178781618,791.8307900050364,130.60245020672468,611.5136956765564,565.9911660087992,280.8131051072937,634.2570456841611,283.9330907097656,620.5433103337751,715.7883765471468,682.926057490853,567.1155085165632,824.7678461239866,342.4748165924029,461.3762022471467,763.0943585166909,469.7658991455212,561.4240821339961,493.0,578.7270513808734,474.8557675757977,271.01660465735307,177.36967046256808,840.9215183356887,910.0247249388337,779.7050724472683,382.35716287262096,493.4379393601591,513.4481473333018,189.992105099133,490.6495694485016,329.31747600150226,782.4889775581506,597.8645331511144,587.8792393000454,342.52299192900904,673.0066864452389,76.38062581571324,386.51778743028115,634.736165662553,255.92381678929377,212.60761980700502,337.37960815674677
4,24.331050121192877,464.4491360741238,1353.1079040490451,916.1768388253438,902.2732402105252,369.7566767483719,476.4630101067658,1358.1549985182103,691.783925803426,458.0174669158372,1177.9252947449597,367.3268299484806,296.37982387470305,980.7634781128424,350.03571246374275,1181.157483149474,1280.2655974445302,1215.6253534703856,749.1228203705986,717.2900389661075,276.5248632582611,270.31278179176064,1205.800149278478,1020.1887080339598,166.19265928433782,1043.1960506060211,209.00239233080563,1013.787453068936,657.4169149025602,595.4838368923207,1349.18049200246,767.5480440988695,1174.225276512135,616.5971131946694,580.3740173370961,278.29840100151495,721.5829820609686,875.9920090959735,264.5694615786183,715.3097231269822,966.0419245560722,1082.776523572616,901.3750606711948,1237.09700508893,522.9082137431004,927.631931317589,1190.5045149011405,369.52943049234926,354.8309456628607,458.2597516692907
5,974.4172617518636,517.8725711987457,938.0703598344849,874.5335899781094,245.75190741884384,634.1679588247896,651.7192647144934,742.1819184000645,502.1314568915196,789.108991204637,903.5358321616249,639.4137940332536,835.485487605859,158.47397262642215,649.9676915047394,772.1981610959715,871.0022962082247,649.9846152025447,209.60916010518244,516.8539445530042,704.4891766379382,689.3765299167067,412.8159396147392,639.3152586948007,822.2365839586561,645.9605251097005,796.9623579567607,590.3388857258177,433.01039248498415,528.2423686150137,652.7671866753108,585.1230639788522,310.3159680068043,363.38547026539186,380.34852438257207,697.1635389203884,824.6750875344786,260.0173071162764,884.3630476224117,459.51822597150596,199.12307751739877,477.3195994299836,828.2716945543896,980.2499681203769,652.8414815251862,912.390267374658,743.0545067490002,647.2441579496875,770.2324324513997,512.9610121636927
6,177.79201331893398,337.2847461715398,1286.15279030137,886.8427143524381,737.027136542475,271.01660465735307,324.211350819184,1260.024206116692,530.2122216622322,442.1425109622462,1125.7468631979393,202.6746160721663,303.77129554979354,838.513565781735,253.04742638485774,1106.8554557845391,1211.053260595916,1119.0822132444068,592.8380891946805,557.0143624719204,182.04395073717774,113.89907813498755,1077.4135696193919,939.1938032163542,39.6232255123179,961.4593075112435,69.31089380465383,925.4755534318559,545.0807279660509,501.5107177319344,1238.85188783809,612.7315888706897,1035.7205221487118,477.5458093209488,422.4121210382107,112.60550608207397,699.7285187842497,745.3992218938788,300.5212138934621,551.7481309438211,828.2034774136124,973.0678290848999,864.2945099906628,1191.1813463952496,461.04338190673553,904.6750797938452,1110.6273002227165,279.4029348450012,329.7953911139451,324.2283146179556
7,426.32968463385237,126.39620247459969,970.6739926463467,587.3167799407744,668.3846198110786,48.38388161361178,485.8909342640589,956.1851285185312,593.4172225340279,204.88289338058462,812.1459228488437,342.06724485106724,203.02709178826356,614.4932871887211,63.198101237299845,791.9911615668448,895.6701401743836,813.9041712634233,449.25716466184485,626.3241972014174,134.80726983364065,239.63305281200255,813.464811777375,625.6164959461987,354.1708627202413,648.1705022600149,364.4077386664559,614.8333107436519,259.5573154430443,192.76929216034384,946.5331478611829,707.8001130262696,795.9095425989061,269.3640659033792,323.4269623887285,290.64239195272256,413.90457837525787,491.5658653730952,252.9229131573492,591.2368391769918,591.0414537069291,680.3308018897866,559.7517306806652,879.2917604526953,153.05554547287727,609.8524411691733,797.0508139384841,36.124783736376884,141.28694207179942,145.7840869230932
8,695.8807369082722,306.4718584144391,690.6699645995908,351.5480052567501,719.1196006228728,325.12459150301135,716.8465665677697,692.0065028596191,757.2218961440564,274.79810770818636,537.4476718714111,589.8347226130385,407.03931014092484,497.51884386422995,342.527371169079,512.4421918616772,615.6443778676128,549.4843036884675,478.2352977353303,789.1951596405037,414.56000771902734,512.2665321880788,614.3777339715365,348.4838590236282,633.9668761063152,371.4458237751503,642.049842301982,343.70481521212355,166.58031096140985,112.69871339105873,699.5441372779848,877.072402940601,633.3158769524099,311.8493225902535,447.97321348491363,559.6713321227022,243.51591323771842,352.27829907617075,459.29184621545375,739.9797294520979,458.3764828173452,441.9423039266551,313.40867888429636,607.8461976520048,152.59423318068085,383.0939832469312,519.2696794537497,316.1550252645053,331.9171583392459,333.56858365259757
9,693.6930156776843,463.3929218276861,719.4282452058718,247.58432906789557,946.1189143020025,419.6879793370308,858.6157464197823,808.4163531250466,944.7883360838024,213.2650932525058,525.754695651879,715.0111887236451,373.53580818979054,731.3309784222189,428.939389657793,573.5616793336179,654.2736430577041,674.5583740492738,704.9631196027208,977.68962355136,479.27027865287033,603.7424947773678,813.7444316245734,452.18690825807863,690.8849397692788,473.86495966678103,713.0469830242605,473.4015209101044,396.56147064484213,313.7467131301936,847.5954223566807,1063.2064710111579,851.1128009846874,525.480732282355,644.0931609635364,656.5485511369285,52.3450093132096,586.1228540161184,410.440007796511,934.6325481171732,690.2789291293774,618.107595811603,239.88538930080756,576.025173061039,229.8107917396396,257.77703543954414,597.4085704105692,401.6590594023742,323.878063474512,490.83194680053174
